scenario,time,state,obs,action,value,rep,method
1,61,34,34,11,0.008841678593455424,2,POMDP
1,62,35,35,12,0.009239554130160919,2,POMDP
1,63,32,32,9,0.0063836919444748156,2,POMDP
1,64,34,34,11,0.007580634184063843,2,POMDP
1,65,32,32,9,0.005761281979888521,2,POMDP
1,66,33,33,10,0.006157370116005856,2,POMDP
1,67,33,33,10,0.005849501610205562,2,POMDP
1,68,34,34,11,0.00617447392188365,2,POMDP
1,69,33,33,10,0.00527917520321052,2,POMDP
1,70,34,34,11,0.005572462714499993,2,POMDP
1,71,33,33,10,0.004764455620897494,2,POMDP
1,72,33,33,10,0.004526232839852619,2,POMDP
1,73,34,34,11,0.004777690219844432,2,POMDP
1,74,33,33,10,0.004084925137966988,2,POMDP
1,75,34,34,11,0.004311865423409599,2,POMDP
1,76,33,33,10,0.0036866449370152065,2,POMDP
1,77,34,34,11,0.0038914585446271624,2,POMDP
1,78,35,35,12,0.004066574179135384,2,POMDP
1,79,33,33,10,0.003160837202873412,2,POMDP
1,80,34,34,11,0.0033364392696997136,2,POMDP
1,81,33,33,10,0.0028526555755932544,2,POMDP
1,82,32,32,9,0.0024089091527231925,2,POMDP
1,83,35,35,12,0.00314663758074467,2,POMDP
1,84,33,33,10,0.002445795574124266,2,POMDP
1,85,35,35,12,0.0028398404166220643,2,POMDP
1,86,34,34,11,0.0024525894507190556,2,POMDP
1,87,33,33,10,0.0020969639803647923,2,POMDP
1,88,33,33,10,0.0019921157813465526,2,POMDP
1,89,33,33,10,0.001892509992279225,2,POMDP
1,90,33,33,10,0.0017978844926652636,2,POMDP
1,91,32,32,9,0.0015182135715840002,2,POMDP
1,92,32,32,9,0.0014423028930048004,2,POMDP
1,93,32,32,9,0.0013701877483545603,2,POMDP
1,94,34,34,11,0.0016270979511710402,2,POMDP
1,95,32,32,9,0.0012365944428899905,2,POMDP
1,96,33,33,10,0.0013216103108386773,2,POMDP
1,97,32,32,9,0.0011160264847082163,2,POMDP
1,98,33,33,10,0.001192753305531906,2,POMDP
1,99,33,33,10,0.0011331156402553107,2,POMDP
1,1,9,9,1,0,3,POMDP
1,2,15,15,1,0,3,POMDP
1,3,24,24,1,0,3,POMDP
1,4,34,34,11,0.16454671717171718,3,POMDP
1,5,34,34,11,0.15631938131313128,3,POMDP
1,6,33,33,10,0.13365307102272725,3,POMDP
1,7,34,34,11,0.14107824163510096,3,POMDP
1,8,33,33,10,0.12062189659801133,3,POMDP
1,9,34,34,11,0.12732311307567862,3,POMDP
1,10,33,33,10,0.10886126167970521,3,POMDP
1,11,34,34,11,0.11490910955079994,3,POMDP
1,12,33,33,10,0.09824728866593394,3,POMDP
1,13,33,33,10,0.09333492423263724,3,POMDP
1,14,33,33,10,0.08866817802100538,3,POMDP
1,15,33,33,10,0.0842347691199551,3,POMDP
1,16,31,31,8,0.06224013496085572,3,POMDP
1,17,33,33,10,0.07602187913075947,3,POMDP
1,18,34,34,11,0.08024531686024611,3,POMDP
1,19,35,35,12,0.08385635611895717,3,POMDP
1,20,35,35,12,0.07966353831300932,3,POMDP
1,21,34,34,11,0.06880032854305351,3,POMDP
1,22,32,32,9,0.052288249692720654,3,POMDP
1,23,35,35,12,0.06830152616111636,3,POMDP
1,24,34,34,11,0.05898768168460049,3,POMDP
1,25,33,33,10,0.05043446784033341,3,POMDP
1,26,34,34,11,0.05323638272035194,3,POMDP
1,27,35,35,12,0.055632019942767764,3,POMDP
1,28,35,35,12,0.05285041894562937,3,POMDP
1,29,33,33,10,0.041079189271375556,3,POMDP
1,30,33,33,10,0.039025229807806774,3,POMDP
1,31,34,34,11,0.041193298130462706,3,POMDP
1,32,33,33,10,0.035220269901545614,3,POMDP
1,33,34,34,11,0.037176951562742595,3,POMDP
1,34,34,34,11,0.03531810398460546,3,POMDP
1,35,33,33,10,0.030196978906837667,3,POMDP
1,36,33,33,10,0.02868712996149578,3,POMDP
1,37,33,33,10,0.027252773463420994,3,POMDP
1,38,35,35,12,0.03164349807697215,3,POMDP
1,39,34,34,11,0.027328475611930494,3,POMDP
1,40,31,31,8,0.018173436281933776,3,POMDP
1,41,34,34,11,0.024663949239767266,3,POMDP
1,42,34,34,11,0.023430751777778903,3,POMDP
1,43,34,34,11,0.02225921418888996,3,POMDP
1,44,33,33,10,0.019031628131500913,3,POMDP
1,45,32,32,9,0.016071152644378545,3,POMDP
1,46,35,35,12,0.020992943141719476,3,POMDP
1,47,34,34,11,0.01813026907693955,3,POMDP
1,48,33,33,10,0.01550138006078331,3,POMDP
1,49,33,33,10,0.014726311057744145,3,POMDP
1,50,32,32,9,0.012435551559872833,3,POMDP
1,51,33,33,10,0.013290495729614089,3,POMDP
1,52,33,33,10,0.012625970943133384,3,POMDP
1,53,34,34,11,0.013327413773307463,3,POMDP
1,54,34,34,11,0.012661043084642089,3,POMDP
1,55,32,32,9,0.009622392744327987,3,POMDP
1,56,32,32,9,0.009141273107111585,3,POMDP
1,57,32,32,9,0.008684209451756006,3,POMDP
1,58,34,34,11,0.010312498723960258,3,POMDP
1,59,35,35,12,0.010776561166538468,3,POMDP
1,60,34,34,11,0.009307030098374131,3,POMDP
1,61,34,34,11,0.008841678593455424,3,POMDP
1,62,34,34,11,0.008399594663782654,3,POMDP
1,63,33,33,10,0.0071816534375341665,3,POMDP
1,64,33,33,10,0.0068225707656574585,3,POMDP
1,65,33,33,10,0.006481442227374586,3,POMDP
1,66,34,34,11,0.0068415223511176185,3,POMDP
1,67,34,34,11,0.006499446233561737,3,POMDP
1,68,34,34,11,0.00617447392188365,3,POMDP
1,69,33,33,10,0.00527917520321052,3,POMDP
1,70,34,34,11,0.005572462714499993,3,POMDP
1,71,33,33,10,0.004764455620897494,3,POMDP
1,72,32,32,9,0.004023318079868995,3,POMDP
1,73,33,33,10,0.004299921197859988,3,POMDP
1,74,34,34,11,0.0045388057088522095,3,POMDP
1,75,33,33,10,0.0038806788810686384,3,POMDP
1,76,33,33,10,0.0036866449370152065,3,POMDP
1,77,31,31,8,0.002724020981239014,3,POMDP
1,78,32,32,9,0.0029575084939166434,3,POMDP
1,79,33,33,10,0.003160837202873412,3,POMDP
1,80,32,32,9,0.0026691514157597706,3,POMDP
1,81,33,33,10,0.0028526555755932544,3,POMDP
1,82,33,33,10,0.0027100227968135915,3,POMDP
1,83,32,32,9,0.0022884636950870328,3,POMDP
1,84,32,32,9,0.002174040510332681,3,POMDP
1,85,35,35,12,0.0028398404166220643,3,POMDP
1,86,33,33,10,0.00220733050564715,3,POMDP
1,87,34,34,11,0.0023299599781831026,3,POMDP
1,88,33,33,10,0.0019921157813465526,3,POMDP
1,89,34,34,11,0.00210278888031025,3,POMDP
1,90,33,33,10,0.0017978844926652636,3,POMDP
1,91,34,34,11,0.0018977669644800004,3,POMDP
1,92,33,33,10,0.0016225907546304004,3,POMDP
1,93,34,34,11,0.0017127346854432003,3,POMDP
1,94,35,35,12,0.0017898077462881442,3,POMDP
1,95,34,34,11,0.0015457430536124882,3,POMDP
1,96,33,33,10,0.0013216103108386773,3,POMDP
1,97,33,33,10,0.0012555297952967432,3,POMDP
1,98,31,31,8,9.276970154137048e-4,3,POMDP
1,99,33,33,10,0.0011331156402553107,3,POMDP
1,1,9,9,1,0,4,POMDP
1,2,15,15,1,0,4,POMDP
1,3,24,24,1,0,4,POMDP
1,4,33,33,10,0.14809204545454543,4,POMDP
1,5,33,33,10,0.14068744318181814,4,POMDP
1,6,33,33,10,0.13365307102272725,4,POMDP
1,7,32,32,9,0.11286259330808078,4,POMDP
1,8,32,32,9,0.10721946364267673,4,POMDP
1,9,32,32,9,0.10185849046054289,4,POMDP
1,10,32,32,9,0.09676556593751576,4,POMDP
1,11,33,33,10,0.10341819859571995,4,POMDP
1,12,32,32,9,0.08733092325860795,4,POMDP
1,13,35,35,12,0.11407601850655663,4,POMDP
1,14,34,34,11,0.0985201978011171,4,POMDP
1,15,32,32,9,0.07487535032884898,4,POMDP
1,16,35,35,12,0.09780592636705898,4,POMDP
1,17,33,33,10,0.07602187913075947,4,POMDP
1,18,36,36,13,0.09629438023229532,4,POMDP
1,19,33,33,10,0.06860974591551042,4,POMDP
1,20,34,34,11,0.0724213984663721,4,POMDP
1,21,33,33,10,0.06192029568874815,4,POMDP
1,22,32,32,9,0.052288249692720654,4,POMDP
1,23,33,33,10,0.0558830668590952,4,POMDP
1,24,33,33,10,0.05308891351614044,4,POMDP
1,25,33,33,10,0.05043446784033341,4,POMDP
1,26,33,33,10,0.04791274444831674,4,POMDP
1,27,32,32,9,0.040459650867467466,4,POMDP
1,28,33,33,10,0.04324125186460585,4,POMDP
1,29,31,31,8,0.03195048054440321,4,POMDP
1,30,32,32,9,0.03468909316249492,4,POMDP
1,31,35,35,12,0.04531262794350898,4,POMDP
1,32,33,33,10,0.035220269901545614,4,POMDP
1,33,34,34,11,0.037176951562742595,4,POMDP
1,34,32,32,9,0.02825448318768437,4,POMDP
1,35,33,33,10,0.030196978906837667,4,POMDP
1,36,32,32,9,0.02549967107688514,4,POMDP
1,37,36,36,13,0.036337031284561325,4,POMDP
1,38,33,33,10,0.02589013479024994,4,POMDP
1,39,34,34,11,0.027328475611930494,4,POMDP
1,40,34,34,11,0.025962051831333967,4,POMDP
1,41,34,34,11,0.024663949239767266,4,POMDP
1,42,33,33,10,0.02108767660000101,4,POMDP
1,43,33,33,10,0.02003329277000096,4,POMDP
1,44,33,33,10,0.019031628131500913,4,POMDP
1,45,31,31,8,0.01406225856383123,4,POMDP
1,46,32,32,9,0.015267595012159619,4,POMDP
1,47,34,34,11,0.01813026907693955,4,POMDP
1,48,32,32,9,0.013779004498474053,4,POMDP
1,49,33,33,10,0.014726311057744145,4,POMDP
1,50,33,33,10,0.013989995504856937,4,POMDP
1,51,33,33,10,0.013290495729614089,4,POMDP
1,52,32,32,9,0.01122308528278523,4,POMDP
1,53,34,34,11,0.013327413773307463,4,POMDP
1,54,32,32,9,0.01012883446771367,4,POMDP
1,55,34,34,11,0.012027990930409984,4,POMDP
1,56,32,32,9,0.009141273107111585,4,POMDP
1,57,33,33,10,0.009769735633225507,4,POMDP
1,58,34,34,11,0.010312498723960258,4,POMDP
1,59,33,33,10,0.00881718640898602,4,POMDP
1,60,33,33,10,0.008376327088536717,4,POMDP
1,61,34,34,11,0.008841678593455424,4,POMDP
1,62,33,33,10,0.007559635197404387,4,POMDP
1,63,34,34,11,0.00797961493059352,4,POMDP
1,64,34,34,11,0.007580634184063843,4,POMDP
1,65,33,33,10,0.006481442227374586,4,POMDP
1,66,33,33,10,0.006157370116005856,4,POMDP
1,67,31,31,8,0.004549612363493216,4,POMDP
1,68,33,33,10,0.005557026529695285,4,POMDP
1,69,34,34,11,0.005865750225789467,4,POMDP
1,70,35,35,12,0.006129708985949993,4,POMDP
1,71,35,35,12,0.005823223536652493,4,POMDP
1,72,34,34,11,0.0050291475998362435,4,POMDP
1,73,33,33,10,0.004299921197859988,4,POMDP
1,74,32,32,9,0.0036310445670817678,4,POMDP
1,75,31,31,8,0.003018305796386719,4,POMDP
1,76,33,33,10,0.0036866449370152065,4,POMDP
1,77,34,34,11,0.0038914585446271624,4,POMDP
1,78,33,33,10,0.0033271970556562236,4,POMDP
1,79,35,35,12,0.003863245470178615,4,POMDP
1,80,33,33,10,0.0030027953427297417,4,POMDP
1,81,33,33,10,0.0028526555755932544,4,POMDP
1,82,32,32,9,0.0024089091527231925,4,POMDP
1,83,32,32,9,0.0022884636950870328,4,POMDP
1,84,33,33,10,0.002445795574124266,4,POMDP
1,85,33,33,10,0.0023235057954180526,4,POMDP
1,86,32,32,9,0.0019620715605752443,4,POMDP
1,87,34,34,11,0.0023299599781831026,4,POMDP
1,88,33,33,10,0.0019921157813465526,4,POMDP
1,89,33,33,10,0.001892509992279225,4,POMDP
1,90,34,34,11,0.0019976494362947375,4,POMDP
1,91,32,32,9,0.0015182135715840002,4,POMDP
1,92,33,33,10,0.0016225907546304004,4,POMDP
1,93,32,32,9,0.0013701877483545603,4,POMDP
1,94,34,34,11,0.0016270979511710402,4,POMDP
1,95,33,33,10,0.001391168748251239,4,POMDP
1,96,33,33,10,0.0013216103108386773,4,POMDP
1,97,33,33,10,0.0012555297952967432,4,POMDP
1,98,33,33,10,0.001192753305531906,4,POMDP
1,99,33,33,10,0.0011331156402553107,4,POMDP
1,1,9,9,1,0,5,POMDP
1,2,15,15,1,0,5,POMDP
1,3,22,22,1,0,5,POMDP
1,4,31,31,8,0.11518270202020202,5,POMDP
1,5,33,33,10,0.14068744318181814,5,POMDP
1,6,32,32,9,0.11880272979797978,5,POMDP
1,7,32,32,9,0.11286259330808078,5,POMDP
1,8,34,34,11,0.13402432955334592,5,POMDP
1,9,34,34,11,0.12732311307567862,5,POMDP
1,10,32,32,9,0.09676556593751576,5,POMDP
1,11,33,33,10,0.10341819859571995,5,POMDP
1,12,31,31,8,0.07641455785128197,5,POMDP
1,13,31,31,8,0.07259382995871787,5,POMDP
1,14,32,32,9,0.07881615824089366,5,POMDP
1,15,32,32,9,0.07487535032884898,5,POMDP
1,16,33,33,10,0.08002303066395734,5,POMDP
1,17,33,33,10,0.07602187913075947,5,POMDP
1,18,33,33,10,0.0722207851742215,5,POMDP
1,19,33,33,10,0.06860974591551042,5,POMDP
1,20,33,33,10,0.06517925861973489,5,POMDP
1,21,33,33,10,0.06192029568874815,5,POMDP
1,22,32,32,9,0.052288249692720654,5,POMDP
1,23,33,33,10,0.0558830668590952,5,POMDP
1,24,33,33,10,0.05308891351614044,5,POMDP
1,25,33,33,10,0.05043446784033341,5,POMDP
1,26,32,32,9,0.042589106176281546,5,POMDP
1,27,34,34,11,0.050574563584334334,5,POMDP
1,28,34,34,11,0.048045835405117615,5,POMDP
1,29,32,32,9,0.036514834907889385,5,POMDP
1,30,33,33,10,0.039025229807806774,5,POMDP
1,31,33,33,10,0.03707396831741643,5,POMDP
1,32,32,32,9,0.03130690657915166,5,POMDP
1,33,34,34,11,0.037176951562742595,5,POMDP
1,34,33,33,10,0.03178629358614491,5,POMDP
1,35,32,32,9,0.02684175902830015,5,POMDP
1,36,35,35,12,0.03506204773071707,5,POMDP
1,37,33,33,10,0.027252773463420994,5,POMDP
1,38,32,32,9,0.023013453146888838,5,POMDP
1,39,32,32,9,0.021862780489544393,5,POMDP
1,40,33,33,10,0.02336584664820057,5,POMDP
1,41,33,33,10,0.022197554315790537,5,POMDP
1,42,34,34,11,0.023430751777778903,5,POMDP
1,43,33,33,10,0.02003329277000096,5,POMDP
1,44,34,34,11,0.02114625347944546,5,POMDP
1,45,33,33,10,0.018080046724925865,5,POMDP
1,46,33,33,10,0.01717604438867957,5,POMDP
1,47,34,34,11,0.01813026907693955,5,POMDP
1,48,33,33,10,0.01550138006078331,5,POMDP
1,49,33,33,10,0.014726311057744145,5,POMDP
1,50,32,32,9,0.012435551559872833,5,POMDP
1,51,32,32,9,0.011813773981879192,5,POMDP
1,52,32,32,9,0.01122308528278523,5,POMDP
1,53,33,33,10,0.011994672395976716,5,POMDP
1,54,34,34,11,0.012661043084642089,5,POMDP
1,55,33,33,10,0.010825191837368985,5,POMDP
1,56,34,34,11,0.011426591383889483,5,POMDP
1,57,33,33,10,0.009769735633225507,5,POMDP
1,58,33,33,10,0.009281248851564231,5,POMDP
1,59,32,32,9,0.007837499030209796,5,POMDP
1,60,34,34,11,0.009307030098374131,5,POMDP
1,61,34,34,11,0.008841678593455424,5,POMDP
1,62,35,35,12,0.009239554130160919,5,POMDP
1,63,33,33,10,0.0071816534375341665,5,POMDP
1,64,33,33,10,0.0068225707656574585,5,POMDP
1,65,33,33,10,0.006481442227374586,5,POMDP
1,66,32,32,9,0.0054732178808940945,5,POMDP
1,67,31,31,8,0.004549612363493216,5,POMDP
1,68,32,32,9,0.004939579137506919,5,POMDP
1,69,34,34,11,0.005865750225789467,5,POMDP
1,70,33,33,10,0.005015216443049994,5,POMDP
1,71,33,33,10,0.004764455620897494,5,POMDP
1,72,33,33,10,0.004526232839852619,5,POMDP
1,73,34,34,11,0.004777690219844432,5,POMDP
1,74,33,33,10,0.004084925137966988,5,POMDP
1,75,33,33,10,0.0038806788810686384,5,POMDP
1,76,33,33,10,0.0036866449370152065,5,POMDP
1,77,33,33,10,0.0035023126901644456,5,POMDP
1,78,32,32,9,0.0029575084939166434,5,POMDP
1,79,33,33,10,0.003160837202873412,5,POMDP
1,80,34,34,11,0.0033364392696997136,5,POMDP
1,81,33,33,10,0.0028526555755932544,5,POMDP
1,82,34,34,11,0.003011136440903991,5,POMDP
1,83,32,32,9,0.0022884636950870328,5,POMDP
1,84,34,34,11,0.0027175506379158517,5,POMDP
1,85,32,32,9,0.002065338484816047,5,POMDP
1,86,32,32,9,0.0019620715605752443,5,POMDP
1,87,34,34,11,0.0023299599781831026,5,POMDP
1,88,34,34,11,0.0022134619792739474,5,POMDP
1,89,33,33,10,0.001892509992279225,5,POMDP
1,90,33,33,10,0.0017978844926652636,5,POMDP
1,91,34,34,11,0.0018977669644800004,5,POMDP
1,92,32,32,9,0.0014423028930048004,5,POMDP
1,93,32,32,9,0.0013701877483545603,5,POMDP
1,94,34,34,11,0.0016270979511710402,5,POMDP
1,95,34,34,11,0.0015457430536124882,5,POMDP
1,96,33,33,10,0.0013216103108386773,5,POMDP
1,97,34,34,11,0.0013950331058852706,5,POMDP
1,98,33,33,10,0.001192753305531906,5,POMDP
1,99,31,31,8,8.813121646430195e-4,5,POMDP
1,1,9,9,1,0,6,POMDP
1,2,14,14,1,0,6,POMDP
1,3,21,21,1,0,6,POMDP
1,4,31,31,8,0.11518270202020202,6,POMDP
1,5,33,33,10,0.14068744318181814,6,POMDP
1,6,34,34,11,0.14850341224747474,6,POMDP
1,7,34,34,11,0.14107824163510096,6,POMDP
1,8,32,32,9,0.10721946364267673,6,POMDP
1,9,32,32,9,0.10185849046054289,6,POMDP
1,10,32,32,9,0.09676556593751576,6,POMDP
1,11,33,33,10,0.10341819859571995,6,POMDP
1,12,33,33,10,0.09824728866593394,6,POMDP
1,13,34,34,11,0.10370547136959694,6,POMDP
1,14,34,34,11,0.0985201978011171,6,POMDP
1,15,32,32,9,0.07487535032884898,6,POMDP
1,16,35,35,12,0.09780592636705898,6,POMDP
1,17,33,33,10,0.07602187913075947,6,POMDP
1,18,33,33,10,0.0722207851742215,6,POMDP
1,19,34,34,11,0.0762330510172338,6,POMDP
1,20,33,33,10,0.06517925861973489,6,POMDP
1,21,33,33,10,0.06192029568874815,6,POMDP
1,22,33,33,10,0.05882428090431073,6,POMDP
1,23,33,33,10,0.0558830668590952,6,POMDP
1,24,33,33,10,0.05308891351614044,6,POMDP
1,25,34,34,11,0.05603829760037046,6,POMDP
1,26,34,34,11,0.05323638272035194,6,POMDP
1,27,33,33,10,0.045517107225900896,6,POMDP
1,28,32,32,9,0.03843666832409409,6,POMDP
1,29,32,32,9,0.036514834907889385,6,POMDP
1,30,33,33,10,0.039025229807806774,6,POMDP
1,31,33,33,10,0.03707396831741643,6,POMDP
1,32,34,34,11,0.039133633223939576,6,POMDP
1,33,31,31,8,0.026023866093919816,6,POMDP
1,34,33,33,10,0.03178629358614491,6,POMDP
1,35,35,35,12,0.03690741866391271,6,POMDP
1,36,33,33,10,0.02868712996149578,6,POMDP
1,37,34,34,11,0.030280859403801104,6,POMDP
1,38,35,35,12,0.03164349807697215,6,POMDP
1,39,35,35,12,0.03006132317312354,6,POMDP
1,40,33,33,10,0.02336584664820057,6,POMDP
1,41,33,33,10,0.022197554315790537,6,POMDP
1,42,33,33,10,0.02108767660000101,6,POMDP
